chap_num,para_num,sent_num,token_num,token_str
3,5,6,0,
3,5,6,1,and
3,5,6,2,that
3,5,6,3,Elinor's
3,5,6,4,merit
3,5,6,5,should
3,5,6,6,not
3,5,6,7,be
3,5,6,8,acknowledged
3,5,6,9,by
3,5,6,10,every
3,5,6,11,one
3,5,6,12,who
3,5,6,13,knew
3,5,6,14,"her,"
3,5,6,15,was
3,5,6,16,to
3,5,6,17,her
3,5,6,18,comprehension
3,5,6,19,impossible
3,6,0,0,Edward
3,6,0,1,Ferrars
3,6,0,2,was
3,6,0,3,not
3,6,0,4,recommended
3,6,0,5,to
3,6,0,6,their
3,6,0,7,good
3,6,0,8,opinion
3,6,0,9,by
3,6,0,10,any
3,6,0,11,peculiar
3,6,0,12,graces
3,6,0,13,of
3,6,0,14,person
3,6,0,15,or
3,6,0,16,address
3,6,1,0,
3,6,1,1,He
3,6,1,2,was
3,6,1,3,not
3,6,1,4,"handsome,"
3,6,1,5,and
3,6,1,6,his
3,6,1,7,manners
3,6,1,8,required
3,6,1,9,intimacy
3,6,1,10,to
3,6,1,11,make
3,6,1,12,them
3,6,1,13,pleasing
3,6,2,0,
3,6,2,1,He
3,6,2,2,was
3,6,2,3,too
3,6,2,4,diffident
3,6,2,5,to
3,6,2,6,do
3,6,2,7,justice
3,6,2,8,to
3,6,2,9,himself
3,6,3,0,
3,6,3,1,but
3,6,3,2,when
3,6,3,3,his
3,6,3,4,natural
3,6,3,5,shyness
3,6,3,6,was
3,6,3,7,"overcome,"
3,6,3,8,his
3,6,3,9,behaviour
3,6,3,10,gave
3,6,3,11,every
3,6,3,12,indication
3,6,3,13,of
3,6,3,14,an
3,6,3,15,"open,"
3,6,3,16,affectionate
3,6,3,17,heart
3,6,4,0,
3,6,4,1,His
3,6,4,2,understanding
3,6,4,3,was
3,6,4,4,"good,"
3,6,4,5,and
3,6,4,6,his
3,6,4,7,education
3,6,4,8,had
3,6,4,9,given
3,6,4,10,it
3,6,4,11,solid
3,6,4,12,improvement
3,6,5,0,
3,6,5,1,But
3,6,5,2,he
3,6,5,3,was
3,6,5,4,neither
3,6,5,5,fitted
3,6,5,6,by
3,6,5,7,abilities
3,6,5,8,nor
3,6,5,9,disposition
3,6,5,10,to
3,6,5,11,answer
3,6,5,12,the
3,6,5,13,wishes
3,6,5,14,of
3,6,5,15,his
3,6,5,16,mother
3,6,5,17,and
3,6,5,18,"sister,"
3,6,5,19,who
3,6,5,20,longed
3,6,5,21,to
3,6,5,22,see
3,6,5,23,him
3,6,5,24,distinguished--as--they
3,6,5,25,hardly
3,6,5,26,knew
3,6,5,27,what
3,6,6,0,
3,6,6,1,They
3,6,6,2,wanted
3,6,6,3,him
3,6,6,4,to
3,6,6,5,make
3,6,6,6,a
3,6,6,7,fine
3,6,6,8,figure
3,6,6,9,in
3,6,6,10,the
3,6,6,11,world
3,6,6,12,in
3,6,6,13,some
3,6,6,14,manner
3,6,6,15,or
3,6,6,16,other
3,6,7,0,
3,6,7,1,His
3,6,7,2,mother
3,6,7,3,wished
3,6,7,4,to
3,6,7,5,interest
3,6,7,6,him
3,6,7,7,in
3,6,7,8,political
3,6,7,9,"concerns,"
3,6,7,10,to
3,6,7,11,get
3,6,7,12,him
3,6,7,13,into
3,6,7,14,"parliament,"
3,6,7,15,or
3,6,7,16,to
3,6,7,17,see
3,6,7,18,him
3,6,7,19,connected
3,6,7,20,with
3,6,7,21,some
3,6,7,22,of
3,6,7,23,the
3,6,7,24,great
3,6,7,25,men
3,6,7,26,of
3,6,7,27,the
3,6,7,28,day
3,6,8,0,
3,6,8,1,Mrs
3,6,9,0,
3,6,9,1,John
3,6,9,2,Dashwood
3,6,9,3,wished
3,6,9,4,it
3,6,9,5,likewise
3,6,10,0,
3,6,10,1,but
3,6,10,2,in
3,6,10,3,the
3,6,10,4,mean
3,6,10,5,"while,"
3,6,10,6,till
3,6,10,7,one
3,6,10,8,of
3,6,10,9,these
3,6,10,10,superior
3,6,10,11,blessings
3,6,10,12,could
3,6,10,13,be
3,6,10,14,"attained,"
3,6,10,15,it
3,6,10,16,would
3,6,10,17,have
3,6,10,18,quieted
3,6,10,19,her
3,6,10,20,ambition
3,6,10,21,to
3,6,10,22,see
3,6,10,23,him
3,6,10,24,driving
3,6,10,25,a
3,6,10,26,barouche
3,6,11,0,
3,6,11,1,But
3,6,11,2,Edward
3,6,11,3,had
3,6,11,4,no
3,6,11,5,turn
3,6,11,6,for
3,6,11,7,great
3,6,11,8,men
3,6,11,9,or
3,6,11,10,barouches
3,6,12,0,
3,6,12,1,All
3,6,12,2,his
3,6,12,3,wishes
3,6,12,4,centered
3,6,12,5,in
3,6,12,6,domestic
3,6,12,7,comfort
3,6,12,8,and
3,6,12,9,the
3,6,12,10,quiet
3,6,12,11,of
3,6,12,12,private
3,6,12,13,life
3,6,13,0,
3,6,13,1,Fortunately
3,6,13,2,he
3,6,13,3,had
3,6,13,4,a
3,6,13,5,younger
3,6,13,6,brother
3,6,13,7,who
3,6,13,8,was
3,6,13,9,more
3,6,13,10,promising
3,7,0,0,Edward
3,7,0,1,had
3,7,0,2,been
3,7,0,3,staying
3,7,0,4,several
3,7,0,5,weeks
3,7,0,6,in
3,7,0,7,the
3,7,0,8,house
3,7,0,9,before
3,7,0,10,he
3,7,0,11,engaged
3,7,0,12,much
3,7,0,13,of
3,7,0,14,Mrs
3,7,1,0,
3,7,1,1,Dashwood's
3,7,1,2,attention
3,7,2,0,
3,7,2,1,for
3,7,2,2,she
3,7,2,3,"was,"
3,7,2,4,at
3,7,2,5,that
3,7,2,6,"time,"
3,7,2,7,in
3,7,2,8,such
3,7,2,9,affliction
3,7,2,10,as
3,7,2,11,rendered
3,7,2,12,her
3,7,2,13,careless
3,7,2,14,of
3,7,2,15,surrounding
3,7,2,16,objects
3,7,3,0,
3,7,3,1,She
3,7,3,2,saw
3,7,3,3,only
3,7,3,4,that
3,7,3,5,he
3,7,3,6,was
3,7,3,7,quiet
3,7,3,8,and
3,7,3,9,"unobtrusive,"
3,7,3,10,and
3,7,3,11,she
3,7,3,12,liked
3,7,3,13,him
3,7,3,14,for
3,7,3,15,it
3,7,4,0,
3,7,4,1,He
3,7,4,2,did
3,7,4,3,not
3,7,4,4,disturb
3,7,4,5,the
3,7,4,6,wretchedness
3,7,4,7,of
3,7,4,8,her
3,7,4,9,mind
3,7,4,10,by
3,7,4,11,ill-timed
3,7,4,12,conversation
3,7,5,0,
3,7,5,1,She
3,7,5,2,was
3,7,5,3,first
3,7,5,4,called
3,7,5,5,to
3,7,5,6,observe
3,7,5,7,and
3,7,5,8,approve
3,7,5,9,him
3,7,5,10,"farther,"
3,7,5,11,by
3,7,5,12,a
3,7,5,13,reflection
3,7,5,14,which
3,7,5,15,Elinor
3,7,5,16,chanced
3,7,5,17,one
3,7,5,18,day
3,7,5,19,to
3,7,5,20,make
3,7,5,21,on
3,7,5,22,the
3,7,5,23,difference
3,7,5,24,between
3,7,5,25,him
3,7,5,26,and
3,7,5,27,his
3,7,5,28,sister
3,7,6,0,
3,7,6,1,It
3,7,6,2,was
3,7,6,3,a
3,7,6,4,contrast
3,7,6,5,which
3,7,6,6,recommended
3,7,6,7,him
3,7,6,8,most
3,7,6,9,forcibly
3,7,6,10,to
3,7,6,11,her
3,7,6,12,mother
3,8,0,0,"""It"
3,8,0,1,is
3,8,0,2,"enough,"""
3,8,0,3,said
3,8,0,4,she
3,8,1,0,
3,8,1,1,"""to"
3,8,1,2,say
3,8,1,3,that
3,8,1,4,he
3,8,1,5,is
3,8,1,6,unlike
3,8,1,7,Fanny
3,8,1,8,is
3,8,1,9,enough
3,8,2,0,
3,8,2,1,It
3,8,2,2,implies
3,8,2,3,everything
3,8,2,4,amiable
3,8,3,0,
3,8,3,1,I
3,8,3,2,love
3,8,3,3,him
3,8,3,4,already
3,8,4,0,""""
3,9,0,0,"""I"
3,9,0,1,think
3,9,0,2,you
3,9,0,3,will
3,9,0,4,like
3,9,0,5,"him,"""
3,9,0,6,said
3,9,0,7,"Elinor,"
3,9,0,8,"""when"
3,9,0,9,you
3,9,0,10,know
3,9,0,11,more
3,9,0,12,of
3,9,0,13,him
3,9,1,0,""""
3,10,0,0,"""Like"
3,10,0,1,him
3,10,1,0,""""
3,10,1,1,replied
3,10,1,2,her
3,10,1,3,mother
3,10,1,4,with
3,10,1,5,a
3,10,1,6,smile
3,10,2,0,
3,10,2,1,"""I"
3,10,2,2,feel
3,10,2,3,no
3,10,2,4,sentiment
3,10,2,5,of
3,10,2,6,approbation
3,10,2,7,inferior
3,10,2,8,to
3,10,2,9,love
3,10,3,0,""""
3,11,0,0,"""You"
3,11,0,1,may
3,11,0,2,esteem
3,11,0,3,him
3,11,1,0,""""
3,12,0,0,"""I"
3,12,0,1,have
3,12,0,2,never
3,12,0,3,yet
3,12,0,4,known
3,12,0,5,what
3,12,0,6,it
3,12,0,7,was
3,12,0,8,to
3,12,0,9,separate
3,12,0,10,esteem
3,12,0,11,and
3,12,0,12,love
3,12,1,0,""""
3,13,0,0,Mrs
3,13,1,0,
3,13,1,1,Dashwood
3,13,1,2,now
3,13,1,3,took
3,13,1,4,pains
3,13,1,5,to
3,13,1,6,get
3,13,1,7,acquainted
3,13,1,8,with
3,13,1,9,him
3,13,2,0,
3,13,2,1,Her
3,13,2,2,manners
3,13,2,3,were
3,13,2,4,"attaching,"
3,13,2,5,and
3,13,2,6,soon
3,13,2,7,banished
3,13,2,8,his
3,13,2,9,reserve
3,13,3,0,
3,13,3,1,She
3,13,3,2,speedily
3,13,3,3,comprehended
3,13,3,4,all
3,13,3,5,his
3,13,3,6,merits
3,13,4,0,
3,13,4,1,the
3,13,4,2,persuasion
3,13,4,3,of
3,13,4,4,his
3,13,4,5,regard
3,13,4,6,for
3,13,4,7,Elinor
3,13,4,8,perhaps
3,13,4,9,assisted
3,13,4,10,her
3,13,4,11,penetration
3,13,5,0,
3,13,5,1,but
3,13,5,2,she
3,13,5,3,really
3,13,5,4,felt
3,13,5,5,assured
3,13,5,6,of
3,13,5,7,his
3,13,5,8,worth:
3,13,5,9,and
3,13,5,10,even
3,13,5,11,that
3,13,5,12,quietness
3,13,5,13,of
3,13,5,14,"manner,"
3,13,5,15,which
3,13,5,16,militated
3,13,5,17,against
3,13,5,18,all
3,13,5,19,her
3,13,5,20,established
3,13,5,21,ideas
3,13,5,22,of
3,13,5,23,what
3,13,5,24,a
3,13,5,25,young
3,13,5,26,man's
3,13,5,27,address
3,13,5,28,ought
3,13,5,29,to
3,13,5,30,"be,"
3,13,5,31,was
3,13,5,32,no
3,13,5,33,longer
3,13,5,34,uninteresting
3,13,5,35,when
3,13,5,36,she
3,13,5,37,knew
3,13,5,38,his
3,13,5,39,heart
3,13,5,40,to
3,13,5,41,be
3,13,5,42,warm
3,13,5,43,and
3,13,5,44,his
3,13,5,45,temper
3,13,5,46,affectionate
3,14,0,0,No
3,14,0,1,sooner
3,14,0,2,did
3,14,0,3,she
3,14,0,4,perceive
3,14,0,5,any
3,14,0,6,symptom
3,14,0,7,of
3,14,0,8,love
3,14,0,9,in
3,14,0,10,his
3,14,0,11,behaviour
3,14,0,12,to
3,14,0,13,"Elinor,"
3,14,0,14,than
3,14,0,15,she
3,14,0,16,considered
3,14,0,17,their
3,14,0,18,serious
3,14,0,19,attachment
3,14,0,20,as
3,14,0,21,"certain,"
3,14,0,22,and
3,14,0,23,looked
3,14,0,24,forward
3,14,0,25,to
3,14,0,26,their
3,14,0,27,marriage
3,14,0,28,as
3,14,0,29,rapidly
3,14,0,30,approaching
3,15,0,0,"""In"
3,15,0,1,a
3,15,0,2,few
3,15,0,3,"months,"
3,15,0,4,my
3,15,0,5,dear
3,15,0,6,Marianne
3,15,1,0,""""
3,15,1,1,said
3,15,1,2,"she,"
3,15,1,3,"""Elinor"
3,15,1,4,"will,"
3,15,1,5,in
3,15,1,6,all
3,15,1,7,probability
3,15,1,8,be
3,15,1,9,settled
3,15,1,10,for
3,15,1,11,life
3,15,2,0,
3,15,2,1,We
3,15,2,2,shall
3,15,2,3,miss
3,15,2,4,her
3,15,3,0,
3,15,3,1,but
3,15,3,2,SHE
3,15,3,3,will
3,15,3,4,be
3,15,3,5,happy
3,15,4,0,""""
3,16,0,0,"""Oh"
3,16,1,0,
3,16,1,1,"Mama,"
3,16,1,2,how
3,16,1,3,shall
3,16,1,4,we
3,16,1,5,do
3,16,1,6,without
3,16,1,7,her
3,16,2,0,""""
3,17,0,0,"""My"
3,17,0,1,"love,"
3,17,0,2,it
3,17,0,3,will
3,17,0,4,be
3,17,0,5,scarcely
3,17,0,6,a
3,17,0,7,separation
3,17,1,0,
3,17,1,1,We
3,17,1,2,shall
3,17,1,3,live
3,17,1,4,within
3,17,1,5,a
3,17,1,6,few
3,17,1,7,miles
3,17,1,8,of
3,17,1,9,each
3,17,1,10,"other,"
3,17,1,11,and
3,17,1,12,shall
3,17,1,13,meet
3,17,1,14,every
3,17,1,15,day
3,17,1,16,of
3,17,1,17,our
3,17,1,18,lives
3,17,2,0,
3,17,2,1,You
3,17,2,2,will
3,17,2,3,gain
3,17,2,4,a
3,17,2,5,"brother,"
3,17,2,6,a
3,17,2,7,"real,"
3,17,2,8,affectionate
3,17,2,9,brother
3,17,3,0,
3,17,3,1,I
3,17,3,2,have
3,17,3,3,the
3,17,3,4,highest
3,17,3,5,opinion
3,17,3,6,in
3,17,3,7,the
3,17,3,8,world
3,17,3,9,of
3,17,3,10,Edward's
3,17,3,11,heart
3,17,4,0,
3,17,4,1,But
3,17,4,2,you
3,17,4,3,look
3,17,4,4,"grave,"
3,17,4,5,Marianne
3,17,5,0,
3,17,5,1,do
3,17,5,2,you
3,17,5,3,disapprove
3,17,5,4,your
3,17,5,5,sister's
3,17,5,6,choice
3,17,6,0,""""
3,18,0,0,"""Perhaps,"""
3,18,0,1,said
3,18,0,2,"Marianne,"
3,18,0,3,"""I"
3,18,0,4,may
3,18,0,5,consider
3,18,0,6,it
3,18,0,7,with
3,18,0,8,some
3,18,0,9,surprise
3,18,1,0,
3,18,1,1,Edward
3,18,1,2,is
3,18,1,3,very
3,18,1,4,"amiable,"
3,18,1,5,and
3,18,1,6,I
3,18,1,7,love
3,18,1,8,him
3,18,1,9,tenderly
3,18,2,0,
3,18,2,1,But
3,18,2,2,yet--he
3,18,2,3,is
3,18,2,4,not
3,18,2,5,the
3,18,2,6,kind
3,18,2,7,of
3,18,2,8,young
3,18,2,9,man--there
3,18,2,10,is
3,18,2,11,something
3,18,2,12,wanting--his
3,18,2,13,figure
3,18,2,14,is
3,18,2,15,not
3,18,2,16,striking
3,18,3,0,
3,18,3,1,it
3,18,3,2,has
3,18,3,3,none
3,18,3,4,of
3,18,3,5,that
3,18,3,6,grace
3,18,3,7,which
3,18,3,8,I
3,18,3,9,should
3,18,3,10,expect
3,18,3,11,in
3,18,3,12,the
3,18,3,13,man
3,18,3,14,who
3,18,3,15,could
3,18,3,16,seriously
3,18,3,17,attach
3,18,3,18,my
3,18,3,19,sister
3,18,4,0,
3,18,4,1,His
3,18,4,2,eyes
3,18,4,3,want
3,18,4,4,all
3,18,4,5,that
3,18,4,6,"spirit,"
3,18,4,7,that
3,18,4,8,"fire,"
3,18,4,9,which
3,18,4,10,at
3,18,4,11,once
3,18,4,12,announce
3,18,4,13,virtue
3,18,4,14,and
3,18,4,15,intelligence
3,18,5,0,
3,18,5,1,And
3,18,5,2,besides
3,18,5,3,all
3,18,5,4,"this,"
3,18,5,5,I
3,18,5,6,am
3,18,5,7,"afraid,"
3,18,5,8,"Mama,"
3,18,5,9,he
3,18,5,10,has
3,18,5,11,no
3,18,5,12,real
3,18,5,13,taste
3,18,6,0,
3,18,6,1,Music
3,18,6,2,seems
3,18,6,3,scarcely
3,18,6,4,to
3,18,6,5,attract
3,18,6,6,"him,"
3,18,6,7,and
3,18,6,8,though
3,18,6,9,he
3,18,6,10,admires
3,18,6,11,Elinor's
3,18,6,12,drawings
3,18,6,13,very
3,18,6,14,"much,"
3,18,6,15,it
3,18,6,16,is
3,18,6,17,not
3,18,6,18,the
3,18,6,19,admiration
3,18,6,20,of
3,18,6,21,a
3,18,6,22,person
3,18,6,23,who
3,18,6,24,can
3,18,6,25,understand
3,18,6,26,their
3,18,6,27,worth
3,18,7,0,
3,18,7,1,It
3,18,7,2,is
3,18,7,3,"evident,"
3,18,7,4,in
3,18,7,5,spite
3,18,7,6,of
3,18,7,7,his
3,18,7,8,frequent
3,18,7,9,attention
3,18,7,10,to
3,18,7,11,her
3,18,7,12,while
3,18,7,13,she
3,18,7,14,"draws,"
3,18,7,15,that
3,18,7,16,in
3,18,7,17,fact
3,18,7,18,he
3,18,7,19,knows
3,18,7,20,nothing
3,18,7,21,of
3,18,7,22,the
3,18,7,23,matter
3,18,8,0,
3,18,8,1,He
3,18,8,2,admires
3,18,8,3,as
3,18,8,4,a
3,18,8,5,"lover,"
3,18,8,6,not
3,18,8,7,as
3,18,8,8,a
3,18,8,9,connoisseur
3,18,9,0,
3,18,9,1,To
3,18,9,2,satisfy
3,18,9,3,"me,"
3,18,9,4,those
3,18,9,5,characters
3,18,9,6,must
3,18,9,7,be
3,18,9,8,united
3,18,10,0,
3,18,10,1,I
3,18,10,2,could
3,18,10,3,not
3,18,10,4,be
3,18,10,5,happy
3,18,10,6,with
3,18,10,7,a
3,18,10,8,man
3,18,10,9,whose
3,18,10,10,taste
3,18,10,11,did
3,18,10,12,not
3,18,10,13,in
3,18,10,14,every
3,18,10,15,point
3,18,10,16,coincide
3,18,10,17,with
3,18,10,18,my
3,18,10,19,own
3,18,11,0,
3,18,11,1,He
3,18,11,2,must
3,18,11,3,enter
3,18,11,4,into
3,18,11,5,all
3,18,11,6,my
3,18,11,7,feelings
3,18,12,0,
3,18,12,1,the
3,18,12,2,same
3,18,12,3,"books,"
3,18,12,4,the
3,18,12,5,same
3,18,12,6,music
3,18,12,7,must
3,18,12,8,charm
3,18,12,9,us
3,18,12,10,both
3,18,13,0,
3,18,13,1,Oh
3,18,14,0,
3,18,14,1,"mama,"
3,18,14,2,how
3,18,14,3,"spiritless,"
3,18,14,4,how
3,18,14,5,tame
3,18,14,6,was
3,18,14,7,Edward's
3,18,14,8,manner
3,18,14,9,in
3,18,14,10,reading
3,18,14,11,to
3,18,14,12,us
3,18,14,13,last
3,18,14,14,night
3,18,15,0,
3,18,15,1,I
3,18,15,2,felt
3,18,15,3,for
3,18,15,4,my
3,18,15,5,sister
3,18,15,6,most
3,18,15,7,severely
3,18,16,0,
3,18,16,1,Yet
3,18,16,2,she
3,18,16,3,bore
3,18,16,4,it
3,18,16,5,with
3,18,16,6,so
3,18,16,7,much
3,18,16,8,"composure,"
3,18,16,9,she
3,18,16,10,seemed
3,18,16,11,scarcely
3,18,16,12,to
3,18,16,13,notice
3,18,16,14,it
3,18,17,0,
3,18,17,1,I
3,18,17,2,could
3,18,17,3,hardly
3,18,17,4,keep
3,18,17,5,my
3,18,17,6,seat
3,18,18,0,
3,18,18,1,To
3,18,18,2,hear
3,18,18,3,those
3,18,18,4,beautiful
3,18,18,5,lines
3,18,18,6,which
3,18,18,7,have
3,18,18,8,frequently
3,18,18,9,almost
3,18,18,10,driven
3,18,18,11,me
3,18,18,12,"wild,"
3,18,18,13,pronounced
3,18,18,14,with
3,18,18,15,such
3,18,18,16,impenetrable
3,18,18,17,"calmness,"
3,18,18,18,such
3,18,18,19,dreadful
3,18,18,20,indifference
3,18,19,0,""""
3,19,0,0,"""He"
3,19,0,1,would
3,19,0,2,certainly
3,19,0,3,have
3,19,0,4,done
3,19,0,5,more
3,19,0,6,justice
3,19,0,7,to
3,19,0,8,simple
3,19,0,9,and
3,19,0,10,elegant
3,19,0,11,prose
3,19,1,0,
3,19,1,1,I
3,19,1,2,thought
3,19,1,3,so
3,19,1,4,at
3,19,1,5,the
3,19,1,6,time
3,19,2,0,
3,19,2,1,but
3,19,2,2,you
3,19,2,3,WOULD
3,19,2,4,give
3,19,2,5,him
3,19,2,6,Cowper
3,19,3,0,""""
3,20,0,0,"""Nay,"
3,20,0,1,"Mama,"
3,20,0,2,if
3,20,0,3,he
3,20,0,4,is
3,20,0,5,not
3,20,0,6,to
3,20,0,7,be
3,20,0,8,animated
3,20,0,9,by
3,20,0,10,Cowper
3,20,1,0,--but
3,20,1,1,we
3,20,1,2,must
3,20,1,3,allow
3,20,1,4,for
3,20,1,5,difference
3,20,1,6,of
3,20,1,7,taste
3,20,2,0,
3,20,2,1,Elinor
3,20,2,2,has
3,20,2,3,not
3,20,2,4,my
3,20,2,5,"feelings,"
3,20,2,6,and
3,20,2,7,therefore
3,20,2,8,she
3,20,2,9,may
3,20,2,10,overlook
3,20,2,11,"it,"
3,20,2,12,and
3,20,2,13,be
3,20,2,14,happy
3,20,2,15,with
3,20,2,16,him
3,20,3,0,
3,20,3,1,But
3,20,3,2,it
3,20,3,3,would
3,20,3,4,have
3,20,3,5,broke
3,20,3,6,MY
3,20,3,7,"heart,"
3,20,3,8,had
3,20,3,9,I
3,20,3,10,loved
3,20,3,11,"him,"
3,20,3,12,to
3,20,3,13,hear
3,20,3,14,him
3,20,3,15,read
3,20,3,16,with
3,20,3,17,so
3,20,3,18,little
3,20,3,19,sensibility
3,20,4,0,
3,20,4,1,"Mama,"
3,20,4,2,the
3,20,4,3,more
3,20,4,4,I
3,20,4,5,know
3,20,4,6,of
3,20,4,7,the
3,20,4,8,"world,"
3,20,4,9,the
3,20,4,10,more
3,20,4,11,am
3,20,4,12,I
3,20,4,13,convinced
3,20,4,14,that
3,20,4,15,I
3,20,4,16,shall
3,20,4,17,never
3,20,4,18,see
3,20,4,19,a
3,20,4,20,man
3,20,4,21,whom
3,20,4,22,I
3,20,4,23,can
3,20,4,24,really
3,20,4,25,love
3,20,5,0,
3,20,5,1,I
3,20,5,2,require
3,20,5,3,so
3,20,5,4,much
3,20,6,0,
3,20,6,1,He
3,20,6,2,must
3,20,6,3,have
3,20,6,4,all
3,20,6,5,Edward's
3,20,6,6,"virtues,"
3,20,6,7,and
3,20,6,8,his
3,20,6,9,person
3,20,6,10,and
3,20,6,11,manners
3,20,6,12,must
3,20,6,13,ornament
3,20,6,14,his
3,20,6,15,goodness
3,20,6,16,with
3,20,6,17,every
3,20,6,18,possible
3,20,6,19,charm
3,20,7,0,""""
3,21,0,0,"""Remember,"
3,21,0,1,my
3,21,0,2,"love,"
3,21,0,3,that
3,21,0,4,you
3,21,0,5,are
3,21,0,6,not
3,21,0,7,seventeen
3,21,1,0,
3,21,1,1,It
3,21,1,2,is
3,21,1,3,yet
3,21,1,4,too
3,21,1,5,early
3,21,1,6,in
3,21,1,7,life
3,21,1,8,to
3,21,1,9,despair
3,21,1,10,of
3,21,1,11,such
3,21,1,12,a
3,21,1,13,happiness
3,21,2,0,
3,21,2,1,Why
3,21,2,2,should
3,21,2,3,you
3,21,2,4,be
3,21,2,5,less
3,21,2,6,fortunate
3,21,2,7,than
3,21,2,8,your
3,21,2,9,mother
3,21,3,0,
3,21,3,1,In
3,21,3,2,one
3,21,3,3,circumstance
3,21,3,4,"only,"
3,21,3,5,my
3,21,3,6,"Marianne,"
3,21,3,7,may
3,21,3,8,your
3,21,3,9,destiny
3,21,3,10,be
3,21,3,11,different
3,21,3,12,from
3,21,3,13,hers
3,21,4,0,""""
4,1,0,0,"""What"
4,1,0,1,a
4,1,0,2,pity
4,1,0,3,it
4,1,0,4,"is,"
4,1,0,5,"Elinor,"""
4,1,0,6,said
4,1,0,7,"Marianne,"
4,1,0,8,"""that"
4,1,0,9,Edward
4,1,0,10,should
4,1,0,11,have
4,1,0,12,no
4,1,0,13,taste
4,1,0,14,for
4,1,0,15,drawing
4,1,1,0,""""
4,2,0,0,"""No"
4,2,0,1,taste
4,2,0,2,for
4,2,0,3,drawing
4,2,1,0,""""
4,2,1,1,replied
4,2,1,2,"Elinor,"
4,2,1,3,"""why"
4,2,1,4,should
4,2,1,5,you
4,2,1,6,think
4,2,1,7,so
4,2,2,0,
4,2,2,1,He
4,2,2,2,does
4,2,2,3,not
4,2,2,4,draw
4,2,2,5,"himself,"
4,2,2,6,"indeed,"
4,2,2,7,but
4,2,2,8,he
4,2,2,9,has
4,2,2,10,great
4,2,2,11,pleasure
4,2,2,12,in
4,2,2,13,seeing
4,2,2,14,the
4,2,2,15,performances
4,2,2,16,of
4,2,2,17,other
4,2,2,18,"people,"
4,2,2,19,and
4,2,2,20,I
4,2,2,21,assure
4,2,2,22,you
4,2,2,23,he
4,2,2,24,is
4,2,2,25,by
4,2,2,26,no
4,2,2,27,means
4,2,2,28,deficient
4,2,2,29,in
4,2,2,30,natural
4,2,2,31,"taste,"
4,2,2,32,though
4,2,2,33,he
4,2,2,34,has
4,2,2,35,not
4,2,2,36,had
4,2,2,37,opportunities
4,2,2,38,of
4,2,2,39,improving
4,2,2,40,it
4,2,3,0,
4,2,3,1,Had
4,2,3,2,he
4,2,3,3,ever
4,2,3,4,been
4,2,3,5,in
4,2,3,6,the
4,2,3,7,way
4,2,3,8,of
4,2,3,9,"learning,"
4,2,3,10,I
4,2,3,11,think
4,2,3,12,he
4,2,3,13,would
4,2,3,14,have
4,2,3,15,drawn
4,2,3,16,very
4,2,3,17,well
4,2,4,0,
4,2,4,1,He
4,2,4,2,distrusts
4,2,4,3,his
4,2,4,4,own
4,2,4,5,judgment
4,2,4,6,in
4,2,4,7,such
4,2,4,8,matters
4,2,4,9,so
4,2,4,10,"much,"
4,2,4,11,that
4,2,4,12,he
4,2,4,13,is
4,2,4,14,always
4,2,4,15,unwilling
4,2,4,16,to
4,2,4,17,give
4,2,4,18,his
4,2,4,19,opinion
4,2,4,20,on
4,2,4,21,any
4,2,4,22,picture
4,2,5,0,
4,2,5,1,but
4,2,5,2,he
4,2,5,3,has
4,2,5,4,an
4,2,5,5,innate
4,2,5,6,propriety
4,2,5,7,and
4,2,5,8,simplicity
4,2,5,9,of
4,2,5,10,"taste,"
4,2,5,11,which
4,2,5,12,in
4,2,5,13,general
4,2,5,14,direct
4,2,5,15,him
4,2,5,16,perfectly
4,2,5,17,right
4,2,6,0,""""
4,3,0,0,Marianne
4,3,0,1,was
4,3,0,2,afraid
4,3,0,3,of
4,3,0,4,"offending,"
4,3,0,5,and
4,3,0,6,said
4,3,0,7,no
4,3,0,8,more
4,3,0,9,on
4,3,0,10,the
4,3,0,11,subject
4,3,1,0,
4,3,1,1,but
4,3,1,2,the
4,3,1,3,kind
4,3,1,4,of
4,3,1,5,approbation
4,3,1,6,which
4,3,1,7,Elinor
4,3,1,8,described
4,3,1,9,as
4,3,1,10,excited
4,3,1,11,in
4,3,1,12,him
4,3,1,13,by
4,3,1,14,the
4,3,1,15,drawings
4,3,1,16,of
4,3,1,17,other
4,3,1,18,"people,"
4,3,1,19,was
4,3,1,20,very
4,3,1,21,far
4,3,1,22,from
4,3,1,23,that
4,3,1,24,rapturous
4,3,1,25,"delight,"
4,3,1,26,"which,"
4,3,1,27,in
4,3,1,28,her
4,3,1,29,"opinion,"
4,3,1,30,could
4,3,1,31,alone
4,3,1,32,be
4,3,1,33,called
4,3,1,34,taste
4,3,2,0,
4,3,2,1,"Yet,"
4,3,2,2,though
4,3,2,3,smiling
4,3,2,4,within
4,3,2,5,herself
4,3,2,6,at
4,3,2,7,the
4,3,2,8,"mistake,"
4,3,2,9,she
4,3,2,10,honoured
4,3,2,11,her
4,3,2,12,sister
4,3,2,13,for
4,3,2,14,that
4,3,2,15,blind
4,3,2,16,partiality
4,3,2,17,to
4,3,2,18,Edward
4,3,2,19,which
4,3,2,20,produced
4,3,2,21,it
4,4,0,0,"""I"
4,4,0,1,"hope,"
4,4,0,2,"Marianne,"""
4,4,0,3,continued
4,4,0,4,"Elinor,"
